Subject Area,Parent Type,Parent Name,Workflow/Worklet,Workflow Name/Worklet Name,Mapping Name,Session Name,Source/Target Instances,Reader/Writer(Session),Session Connection Type = Connection Value,Database Type(Mapping),Source/Target Type,Source/Target Table Name(Original),Property Name,Value,Initial Value From Mapping Parameter
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Thousand Separator,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Source Filter,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Decimal Separator,.,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Tracing Level,Normal,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Select Distinct,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Add Currently Processed Flat File Name Port,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Column Delimiter,",",
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Remove escape character from data,YES,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Treat Multiple Delimiters as AND,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Optional Quotes,NONE,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Number of initial row to skip,0,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Escape characters,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Treat Consecutive Delimiters as one,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,File Type,Delimited,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Row Delimiter,\012 LF (\n),
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_RDR_SURR_VAL_STTS,File Reader,None =,Flat File,Source,T_RDR_SURR_VAL_STTS,Code Page,US-ASCII,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Concurrent read partitioning,Optimize throughput,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Source filename,$ParamSourceFile1,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Input Type,File,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Source file directory,$PMTargetFileDir,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,File Reader Truncate String Null,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Source filetype,Indirect,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Select Distinct,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Source Filter,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Add Currently Processed Flat File Name Port,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Thousand Separator,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Number Of Sorted Ports,0,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Pre SQL,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Decimal Separator,.,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,User Defined Join,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Tracing Level,Normal,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Post SQL,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Sql Query,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Column Delimiter,",",
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Remove escape character from data,YES,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Treat Multiple Delimiters as AND,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Optional Quotes,DOUBLE,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Number of initial row to skip,0,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Escape characters,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Treat Consecutive Delimiters as one,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,File Type,Delimited,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Row Delimiter,0,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_INS_POL_TRAN,File Reader,None =,Flat File,Source,T_INS_POL_TRAN,Code Page,MS1252,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Source file directory,$PMSourceFileDir,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Input Type,File,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Source filename,$ParamSourceFile2,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,File Reader Truncate String Null,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Concurrent read partitioning,Optimize throughput,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Source filetype,Direct,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Post SQL,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Select Distinct,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Decimal Separator,.,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Pre SQL,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,User Defined Join,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Source Filter,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Tracing Level,Normal,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Add Currently Processed Flat File Name Port,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Thousand Separator,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Number Of Sorted Ports,0,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Sql Query,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Column Delimiter,~,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Remove escape character from data,YES,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Treat Multiple Delimiters as AND,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Optional Quotes,DOUBLE,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Number of initial row to skip,0,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Escape characters,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Treat Consecutive Delimiters as one,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,File Type,Delimited,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Row Delimiter,\012 LF (\n),
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_STTS,File Reader,None =,Flat File,Source,T_POL_TRAN_STTS,Code Page,MS1252,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Input Type,File,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Source file directory,$PMTargetFileDir,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Source filename,$ParamSourceFile7,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,File Reader Truncate String Null,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Source filetype,Indirect,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Concurrent read partitioning,Optimize throughput,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Post SQL,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Number Of Sorted Ports,0,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Thousand Separator,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Sql Query,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,User Defined Join,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Tracing Level,Normal,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Add Currently Processed Flat File Name Port,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Source Filter,,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Decimal Separator,.,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Select Distinct,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,SQ_T_POL_TRAN_COMM_CHRGBCK,File Reader,None =,Flat File,Source,T_POL_TRAN_COMM_CHRGBCK,Pre SQL,,
